student_id,activity,estimated_gain,observed_activity,observed_gain
10922,Advanced Practice,4.4316531159466,Critical Thinking Activity,6.12
10923,Concept Review,5.563317454118883,Critical Thinking Activity,6.03
10923,Practice Questions,4.9613468952913955,Critical Thinking Activity,6.03
10923,Application Exercise,5.724477854603109,Critical Thinking Activity,6.03
10923,Critical Thinking Activity,5.211747719775477,Critical Thinking Activity,6.03
10923,Advanced Practice,4.90470730905316,Critical Thinking Activity,6.03
10924,Concept Review,0.26602381044794843,Practice Questions,0.0
10924,Practice Questions,0.3402920511949965,Practice Questions,0.0
10924,Application Exercise,0.9006571957961098,Practice Questions,0.0
10924,Critical Thinking Activity,0.8418810592404391,Practice Questions,0.0
10924,Advanced Practice,0.3670606277938515,Practice Questions,0.0
10925,Concept Review,2.6218523008289436,Application Exercise,3.04
10925,Practice Questions,2.3338740103818973,Application Exercise,3.04
10925,Application Exercise,2.3731068488942713,Application Exercise,3.04
10925,Critical Thinking Activity,2.7435804479695514,Application Exercise,3.04
10925,Advanced Practice,2.6631093876406244,Application Exercise,3.04
10926,Concept Review,1.2895071045468187,Advanced Practice,0.66
10926,Practice Questions,1.9027475145162267,Advanced Practice,0.66
10926,Application Exercise,2.5546208463402182,Advanced Practice,0.66
10926,Critical Thinking Activity,2.208795891926204,Advanced Practice,0.66
10926,Advanced Practice,2.301303551169291,Advanced Practice,0.66
10927,Concept Review,4.203960674395991,Advanced Practice,3.98
10927,Practice Questions,4.404553251954557,Advanced Practice,3.98
10927,Application Exercise,5.675837231456615,Advanced Practice,3.98
10927,Critical Thinking Activity,4.50223131446405,Advanced Practice,3.98
10927,Advanced Practice,4.380683397184896,Advanced Practice,3.98
10928,Concept Review,5.092762828357565,Application Exercise,5.27
10928,Practice Questions,5.430941535946959,Application Exercise,5.27
10928,Application Exercise,5.585309219255519,Application Exercise,5.27
10928,Critical Thinking Activity,5.700211936189319,Application Exercise,5.27
10928,Advanced Practice,6.139064710691874,Application Exercise,5.27
10929,Concept Review,3.131699317632852,Practice Questions,5.22
10929,Practice Questions,3.6924397302145624,Practice Questions,5.22
10929,Application Exercise,5.268133804684815,Practice Questions,5.22
10929,Critical Thinking Activity,3.771149026675393,Practice Questions,5.22
10929,Advanced Practice,3.9237679053233716,Practice Questions,5.22
10930,Concept Review,3.5463872076940017,Practice Questions,6.83
10930,Practice Questions,4.383736294601255,Practice Questions,6.83
10930,Application Exercise,4.750950649209902,Practice Questions,6.83
10930,Critical Thinking Activity,3.5977622052659903,Practice Questions,6.83
10930,Advanced Practice,3.460838971911914,Practice Questions,6.83
10931,Concept Review,3.1779591236067315,Advanced Practice,1.53
10931,Practice Questions,3.9011776103840194,Advanced Practice,1.53
10931,Application Exercise,4.553446392739711,Advanced Practice,1.53
10931,Critical Thinking Activity,3.2617574809947496,Advanced Practice,1.53
10931,Advanced Practice,3.477022588243121,Advanced Practice,1.53
10932,Concept Review,5.814536887153908,Concept Review,3.76
10932,Practice Questions,6.025908671518986,Concept Review,3.76
10932,Application Exercise,6.453215126449175,Concept Review,3.76
10932,Critical Thinking Activity,6.448034829237505,Concept Review,3.76
10932,Advanced Practice,6.484557720375849,Concept Review,3.76
10933,Concept Review,2.3318739596813067,Practice Questions,2.24
10933,Practice Questions,3.0392034606677267,Practice Questions,2.24
10933,Application Exercise,4.231837793193444,Practice Questions,2.24
10933,Critical Thinking Activity,2.6392329281338425,Practice Questions,2.24
10933,Advanced Practice,2.8928098965054936,Practice Questions,2.24
10934,Concept Review,2.788608770068931,Practice Questions,1.08
10934,Practice Questions,3.417287390543694,Practice Questions,1.08
10934,Application Exercise,4.133732232412773,Practice Questions,1.08
10934,Critical Thinking Activity,2.89995697268835,Practice Questions,1.08
10934,Advanced Practice,3.330958389546849,Practice Questions,1.08
10935,Concept Review,5.152940151840141,Concept Review,5.67
10935,Practice Questions,5.064366714644656,Concept Review,5.67
10935,Application Exercise,5.617197180675164,Concept Review,5.67
10935,Critical Thinking Activity,5.5623950086714755,Concept Review,5.67
10935,Advanced Practice,5.664619643010414,Concept Review,5.67
10936,Concept Review,5.864506449290604,Concept Review,7.06
10936,Practice Questions,5.366501400193066,Concept Review,7.06
10936,Application Exercise,6.325466467696003,Concept Review,7.06
10936,Critical Thinking Activity,6.316317084253131,Concept Review,7.06
10936,Advanced Practice,6.113082368068084,Concept Review,7.06
10937,Concept Review,3.8348569273898985,Application Exercise,7.17
10937,Practice Questions,5.296425889987941,Application Exercise,7.17
10937,Application Exercise,5.920547031739108,Application Exercise,7.17
10937,Critical Thinking Activity,4.809934881377904,Application Exercise,7.17
10937,Advanced Practice,4.50326016127751,Application Exercise,7.17
10938,Concept Review,1.2977615252913437,Advanced Practice,1.63
10938,Practice Questions,2.0941794430129232,Advanced Practice,1.63
10938,Application Exercise,2.783614122874395,Advanced Practice,1.63
10938,Critical Thinking Activity,1.8561180763444505,Advanced Practice,1.63
10938,Advanced Practice,1.5331470660132633,Advanced Practice,1.63
10939,Concept Review,5.806566081629661,Concept Review,5.72
10939,Practice Questions,5.469303084621771,Concept Review,5.72
10939,Application Exercise,6.1262844298417445,Concept Review,5.72
10939,Critical Thinking Activity,6.083155085042083,Concept Review,5.72
10939,Advanced Practice,5.921189526427763,Concept Review,5.72
10940,Concept Review,3.6887128877545585,Advanced Practice,1.61
10940,Practice Questions,4.9344301783365605,Advanced Practice,1.61
10940,Application Exercise,5.309716838367208,Advanced Practice,1.61
10940,Critical Thinking Activity,4.427309551596252,Advanced Practice,1.61
10940,Advanced Practice,4.382984003015522,Advanced Practice,1.61
10941,Concept Review,3.5039653163986024,Application Exercise,4.31
10941,Practice Questions,3.718234972154485,Application Exercise,4.31
10941,Application Exercise,4.365153270931508,Application Exercise,4.31
10941,Critical Thinking Activity,4.019120074379598,Application Exercise,4.31
10941,Advanced Practice,4.297496908422393,Application Exercise,4.31
10942,Concept Review,3.149339728367789,Advanced Practice,3.27
10942,Practice Questions,3.4332682339043274,Advanced Practice,3.27
10942,Application Exercise,3.899391395687082,Advanced Practice,3.27
10942,Critical Thinking Activity,3.804486554286645,Advanced Practice,3.27
10942,Advanced Practice,3.33979438690131,Advanced Practice,3.27
10943,Concept Review,1.9719539166606403,Application Exercise,3.48
10943,Practice Questions,2.5779868874232306,Application Exercise,3.48
10943,Application Exercise,3.223806686853834,Application Exercise,3.48
10943,Critical Thinking Activity,2.995482313027545,Application Exercise,3.48
10943,Advanced Practice,2.722386275072752,Application Exercise,3.48
10944,Concept Review,3.4514459200191574,Advanced Practice,2.54
10944,Practice Questions,3.9008140525549764,Advanced Practice,2.54
10944,Application Exercise,3.0365254611248984,Advanced Practice,2.54
10944,Critical Thinking Activity,2.7108652981504626,Advanced Practice,2.54
10944,Advanced Practice,3.269319029654806,Advanced Practice,2.54
10945,Concept Review,3.582804527828969,Advanced Practice,3.4
10945,Practice Questions,3.8134706450863742,Advanced Practice,3.4
10945,Application Exercise,4.837833152114774,Advanced Practice,3.4
10945,Critical Thinking Activity,4.029093233689756,Advanced Practice,3.4
10945,Advanced Practice,4.174286065466148,Advanced Practice,3.4
10946,Concept Review,6.476831834390753,Concept Review,4.88
10946,Practice Questions,6.730967784576204,Concept Review,4.88
10946,Application Exercise,6.886179626160477,Concept Review,4.88
10946,Critical Thinking Activity,6.640088029447986,Concept Review,4.88
10946,Advanced Practice,6.952049782401041,Concept Review,4.88
10947,Concept Review,3.1465810293258176,Critical Thinking Activity,0.11
10947,Practice Questions,3.282503888556022,Critical Thinking Activity,0.11
10947,Application Exercise,3.290421257577648,Critical Thinking Activity,0.11
10947,Critical Thinking Activity,2.7646396909605144,Critical Thinking Activity,0.11
10947,Advanced Practice,3.3878332074342774,Critical Thinking Activity,0.11
10948,Concept Review,2.7144742928609134,Advanced Practice,1.03
10948,Practice Questions,2.870450327653991,Advanced Practice,1.03
10948,Application Exercise,3.2154693780247814,Advanced Practice,1.03
10948,Critical Thinking Activity,2.5339981254112947,Advanced Practice,1.03
10948,Advanced Practice,2.6159653533908465,Advanced Practice,1.03
10949,Concept Review,4.475649864202261,Concept Review,2.47
10949,Practice Questions,4.455197116146197,Concept Review,2.47
10949,Application Exercise,4.858901374340544,Concept Review,2.47
10949,Critical Thinking Activity,4.971415756644105,Concept Review,2.47
10949,Advanced Practice,4.882159713022191,Concept Review,2.47
10950,Concept Review,3.452936224108063,Critical Thinking Activity,4.35
10950,Practice Questions,3.4266195417310854,Critical Thinking Activity,4.35
10950,Application Exercise,4.5439255376799474,Critical Thinking Activity,4.35
10950,Critical Thinking Activity,4.122134410839485,Critical Thinking Activity,4.35
10950,Advanced Practice,4.081351664642087,Critical Thinking Activity,4.35
10951,Concept Review,4.594817788376779,Critical Thinking Activity,4.53
10951,Practice Questions,5.100698436824669,Critical Thinking Activity,4.53
10951,Application Exercise,5.368951057929318,Critical Thinking Activity,4.53
10951,Critical Thinking Activity,4.53695683212738,Critical Thinking Activity,4.53
10951,Advanced Practice,5.155252534603861,Critical Thinking Activity,4.53
10952,Concept Review,4.256024883660003,Critical Thinking Activity,4.09
10952,Practice Questions,4.913165488983077,Critical Thinking Activity,4.09
10952,Application Exercise,5.207607811272007,Critical Thinking Activity,4.09
10952,Critical Thinking Activity,5.007561345426325,Critical Thinking Activity,4.09
10952,Advanced Practice,4.85657990596358,Critical Thinking Activity,4.09
10953,Concept Review,3.8254621906107467,Practice Questions,2.17
10953,Practice Questions,3.4159998025447793,Practice Questions,2.17
10953,Application Exercise,4.339467706714876,Practice Questions,2.17
10953,Critical Thinking Activity,3.9171103369868123,Practice Questions,2.17
10953,Advanced Practice,3.7891264092874604,Practice Questions,2.17
10954,Concept Review,4.201066805904299,Advanced Practice,0.0
10954,Practice Questions,4.151250107047444,Advanced Practice,0.0
10954,Application Exercise,4.927477383411226,Advanced Practice,0.0
10954,Critical Thinking Activity,4.238986530915349,Advanced Practice,0.0
10954,Advanced Practice,4.048098115283535,Advanced Practice,0.0
10955,Concept Review,4.127458658652047,Application Exercise,6.87
10955,Practice Questions,3.808186699595203,Application Exercise,6.87
10955,Application Exercise,4.393726135427713,Application Exercise,6.87
10955,Critical Thinking Activity,4.21972242865487,Application Exercise,6.87
10955,Advanced Practice,4.642660550195928,Application Exercise,6.87
10956,Concept Review,3.7404161835263956,Concept Review,1.85
10956,Practice Questions,3.639312066597941,Concept Review,1.85
10956,Application Exercise,4.659495122065028,Concept Review,1.85
10956,Critical Thinking Activity,3.5423712905451525,Concept Review,1.85
10956,Advanced Practice,3.270665875033839,Concept Review,1.85
10957,Concept Review,4.841452108885207,Critical Thinking Activity,4.39
10957,Practice Questions,4.965042865115069,Critical Thinking Activity,4.39
10957,Application Exercise,6.022651774097251,Critical Thinking Activity,4.39
10957,Critical Thinking Activity,4.798869392507493,Critical Thinking Activity,4.39
10957,Advanced Practice,5.151145737842458,Critical Thinking Activity,4.39
10958,Concept Review,4.610663654042046,Concept Review,2.92
10958,Practice Questions,4.902370799828361,Concept Review,2.92
10958,Application Exercise,5.627475832800664,Concept Review,2.92
10958,Critical Thinking Activity,5.135165549749045,Concept Review,2.92
10958,Advanced Practice,4.8718625250387255,Concept Review,2.92
10959,Concept Review,2.625189293581696,Advanced Practice,4.55
10959,Practice Questions,2.659460610987659,Advanced Practice,4.55
10959,Application Exercise,4.113569022330225,Advanced Practice,4.55
10959,Critical Thinking Activity,3.400738722394854,Advanced Practice,4.55
10959,Advanced Practice,3.0471314697463945,Advanced Practice,4.55
10960,Concept Review,3.46740070957484,Concept Review,3.46
10960,Practice Questions,2.5851498113884013,Concept Review,3.46
10960,Application Exercise,3.408427393556882,Concept Review,3.46
10960,Critical Thinking Activity,3.7115071725992737,Concept Review,3.46
10960,Advanced Practice,3.304789971092222,Concept Review,3.46
10961,Concept Review,3.281291971789923,Practice Questions,1.85
10961,Practice Questions,2.975396004221621,Practice Questions,1.85
10961,Application Exercise,3.993688540930302,Practice Questions,1.85
10961,Critical Thinking Activity,3.737259924797256,Practice Questions,1.85
10961,Advanced Practice,3.2765102062139992,Practice Questions,1.85
10962,Concept Review,4.355254506802544,Concept Review,4.67
10962,Practice Questions,5.276016014420227,Concept Review,4.67
10962,Application Exercise,6.004718076168399,Concept Review,4.67
10962,Critical Thinking Activity,5.345628461287612,Concept Review,4.67
10962,Advanced Practice,4.836053995257419,Concept Review,4.67
10963,Concept Review,3.6924796028003115,Advanced Practice,6.16
10963,Practice Questions,3.479046369609847,Advanced Practice,6.16
10963,Application Exercise,5.076888263196999,Advanced Practice,6.16
10963,Critical Thinking Activity,4.237883297366478,Advanced Practice,6.16
10963,Advanced Practice,4.055806261102462,Advanced Practice,6.16
