student_id,age,gender,class_year,previous_gpa,prior_course_grade,attendance_rate,absence_hours,study_hours_week,weekly_questions,quiz_average,assignment_average,assignment_on_time,midterm,practice_test_score,lms_login_count,video_watch_minutes,motivation,self_efficacy,academic_anxiety,time_management,self_regulation,preferred_learning_type,recommendation_completion_rate,conceptual_understanding,problem_solving,application_skills,critical_thinking,advanced_topics,weakest_topic,learning_risk_score,learning_risk_level,recommended_activity,recommended_duration_min,expected_learning_gain,final_grade
10861,22,F,4,2.73,84.5,90.3,7.1,8.0,241,75.4,84.8,71.2,87.4,66.4,34,265,2.67,3.31,1.84,2.92,2.64,Video,40.7,100.0,87.4,81.2,86.3,97.7,Application Skills,21.8,Low,Application Exercise,20,4.74,75.0
10862,18,F,1,2.66,56.6,72.5,14.5,2.2,242,59.7,68.6,61.1,42.0,39.2,10,210,1.95,2.68,3.72,2.31,2.05,Video,14.2,70.6,43.1,76.0,50.8,43.5,Problem Solving,49.9,Medium,Practice Questions,30,1.42,47.8
10863,25,F,4,2.32,54.1,56.2,20.5,5.2,148,70.6,70.0,53.3,60.9,62.7,15,307,1.9,2.59,2.24,2.09,1.83,Video,24.7,63.6,93.4,69.0,57.5,72.8,Critical Thinking,39.5,Medium,Critical Thinking Activity,25,0.75,57.1
10864,25,M,2,1.48,63.9,68.6,17.2,4.1,243,60.7,59.4,73.8,64.4,59.5,22,331,2.94,2.55,3.06,2.72,2.55,Video,37.7,76.3,63.7,74.4,57.6,53.8,Advanced Topics,41.0,Medium,Advanced Practice,30,3.3,57.7
10865,20,M,2,3.13,84.8,100.0,0.0,13.7,379,100.0,94.4,81.6,98.7,94.0,44,508,4.46,4.79,2.41,4.15,4.86,Video,79.1,94.5,100.0,100.0,100.0,100.0,Conceptual Understanding,5.4,Low,Concept Review,30,9.2,100.0
10866,21,M,1,3.45,78.0,100.0,4.4,14.7,441,100.0,100.0,100.0,100.0,100.0,43,626,4.09,4.94,1.01,4.97,5.0,Video,83.9,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,2.1,Low,Concept Review,20,7.04,100.0
10867,22,F,2,2.18,73.0,87.0,5.2,8.0,283,84.9,82.0,92.9,77.6,69.3,28,445,3.89,3.29,2.6,4.39,4.09,Video,72.7,85.8,96.8,88.2,88.7,92.0,Conceptual Understanding,23.0,Low,Concept Review,25,4.87,79.1
10868,22,M,2,2.6,73.0,74.4,13.8,11.7,322,86.4,93.1,89.2,97.4,83.1,30,489,4.41,3.78,2.15,4.58,4.06,Video,91.4,100.0,92.9,84.1,94.3,99.5,Application Skills,11.4,Low,Application Exercise,20,3.76,100.0
10869,23,F,1,3.44,73.7,88.2,7.0,6.5,170,74.4,86.5,61.2,61.0,73.6,22,149,2.28,3.14,2.74,2.41,2.31,Video,32.3,85.3,81.6,100.0,64.5,58.8,Advanced Topics,30.9,Low,Advanced Practice,25,2.25,72.1
10870,26,M,2,1.58,41.0,60.6,21.1,0.5,44,57.4,44.8,70.6,33.3,33.3,8,266,1.79,2.16,3.75,1.57,1.94,Video,23.0,53.2,38.9,50.2,50.4,42.9,Problem Solving,58.8,Medium,Practice Questions,25,2.31,34.1
10871,21,M,4,2.23,66.6,79.2,10.8,10.5,291,79.6,89.4,86.1,67.9,68.0,29,477,3.6,2.65,2.03,3.48,3.4,Video,49.8,65.8,79.5,82.9,82.9,100.0,Conceptual Understanding,26.1,Low,Concept Review,20,3.48,77.5
10872,20,F,1,2.47,79.1,84.0,9.7,2.6,229,73.9,75.3,75.2,55.2,62.1,18,331,3.43,3.47,2.22,4.33,4.01,Video,67.9,88.1,69.0,69.7,67.4,58.8,Advanced Topics,31.2,Low,Advanced Practice,20,2.69,76.0
10873,18,M,3,2.17,49.6,71.0,19.0,3.4,215,70.6,55.4,65.6,56.7,49.7,20,316,3.31,3.06,2.92,3.34,3.16,Video,42.4,76.2,65.5,55.6,60.8,64.0,Application Skills,40.2,Medium,Application Exercise,30,2.34,56.8
10874,20,F,2,2.68,58.6,80.4,12.3,6.1,278,75.3,72.5,69.6,67.3,74.3,23,349,3.31,2.87,2.15,3.52,3.3,Video,45.0,83.5,83.2,82.3,90.2,76.8,Advanced Topics,31.5,Low,Advanced Practice,20,6.0,65.9
10875,21,M,3,2.87,64.0,100.0,3.0,7.5,328,79.7,82.5,90.4,82.2,65.5,25,318,3.8,3.78,1.84,4.04,3.61,Video,61.9,88.3,79.6,89.7,62.3,84.4,Critical Thinking,18.2,Low,Critical Thinking Activity,30,6.81,82.9
10876,25,F,1,2.39,79.7,86.3,5.5,12.6,390,68.8,81.2,76.7,78.8,79.1,29,458,3.81,3.46,2.31,4.52,3.87,Video,79.1,86.5,81.1,77.7,89.4,94.8,Application Skills,23.5,Low,Application Exercise,20,4.13,79.6
10877,20,F,1,2.11,63.9,73.6,15.2,4.4,181,67.1,69.1,89.6,75.9,61.5,11,144,3.63,3.66,2.53,3.33,3.89,Video,69.7,82.9,76.7,79.8,85.8,69.6,Advanced Topics,27.8,Low,Advanced Practice,30,6.16,79.3
10878,22,M,1,2.53,47.6,68.4,17.7,3.4,102,68.3,62.8,78.2,61.3,49.9,10,230,2.84,2.61,1.65,2.72,3.31,Video,53.5,57.5,79.9,73.4,60.5,50.7,Advanced Topics,35.1,Medium,Advanced Practice,30,2.35,66.7
10879,21,F,1,2.17,61.5,72.5,15.8,0.8,131,53.9,61.0,67.0,48.1,65.7,18,165,3.74,2.39,1.49,3.06,2.73,Video,45.8,68.3,55.3,77.5,59.5,44.8,Advanced Topics,43.3,Medium,Advanced Practice,25,5.49,57.1
10880,24,M,1,2.59,44.6,94.7,5.7,4.1,162,62.0,65.5,78.1,48.1,74.2,30,294,3.14,2.86,3.02,3.52,3.58,Video,51.4,77.3,72.3,70.1,70.2,56.6,Advanced Topics,38.4,Medium,Advanced Practice,25,4.63,65.8
10881,27,F,3,2.17,78.0,90.6,4.7,8.0,238,80.9,89.0,78.0,99.6,63.7,30,456,3.44,3.46,3.14,3.33,3.7,Video,58.0,97.7,100.0,98.5,87.1,100.0,Critical Thinking,16.7,Low,Critical Thinking Activity,25,6.01,88.6
10882,20,M,4,1.61,30.0,67.6,17.0,6.6,253,46.0,49.0,71.7,40.3,44.6,20,211,3.24,1.92,1.99,2.97,2.04,Video,46.1,28.1,70.1,32.4,42.5,48.5,Conceptual Understanding,51.1,Medium,Concept Review,30,0.27,40.9
10883,20,M,4,3.83,94.3,65.0,20.3,6.0,312,81.9,74.8,84.4,86.6,79.3,21,275,2.01,3.84,2.54,2.56,2.73,Video,18.7,100.0,100.0,85.0,92.7,85.6,Application Skills,25.5,Low,Application Exercise,25,3.45,72.5
10884,24,F,3,3.08,75.6,92.0,0.8,14.3,489,100.0,100.0,84.8,100.0,90.8,47,585,3.82,5.0,1.74,5.0,4.33,Video,71.0,100.0,100.0,100.0,94.3,100.0,Critical Thinking,4.4,Low,Critical Thinking Activity,20,5.54,99.5
10885,23,F,1,2.32,55.2,83.4,8.6,4.0,275,77.2,58.3,75.6,44.9,64.5,26,168,2.06,2.28,3.74,2.81,3.15,Video,31.8,70.5,73.2,62.8,55.1,61.1,Critical Thinking,42.9,Medium,Critical Thinking Activity,25,4.51,57.2
10886,26,F,2,1.41,30.8,66.6,18.1,0.5,65,36.0,37.4,59.1,30.0,26.8,18,99,2.32,1.34,2.32,2.59,2.11,Video,37.1,38.7,41.8,31.8,22.2,22.9,Critical Thinking,59.7,Medium,Critical Thinking Activity,35,3.96,36.8
10887,23,F,2,2.16,73.2,68.3,15.6,0.5,44,70.6,54.6,56.6,55.5,57.4,13,0,2.45,3.21,2.07,3.04,2.51,Video,22.8,67.7,61.8,63.6,73.3,54.0,Advanced Topics,39.3,Medium,Advanced Practice,25,2.5,58.4
10888,21,F,1,2.4,55.0,77.0,14.8,7.8,299,78.5,79.7,74.3,72.0,67.0,32,298,3.85,3.54,2.67,3.88,3.28,Video,59.6,84.2,81.8,80.3,76.2,80.9,Critical Thinking,27.9,Low,Critical Thinking Activity,20,3.41,72.3
10889,23,M,2,1.94,67.3,48.6,26.2,0.5,55,52.3,62.0,55.8,42.3,61.6,7,116,3.3,2.76,3.39,2.28,2.15,Video,37.5,55.1,64.6,55.5,46.0,43.7,Advanced Topics,51.4,Medium,Advanced Practice,25,3.8,53.7
10890,24,M,2,2.06,59.9,70.6,15.9,4.4,193,64.1,55.8,64.1,43.7,48.2,23,290,2.01,2.02,4.16,2.57,2.38,Video,29.4,53.6,65.8,80.2,50.1,52.5,Critical Thinking,47.7,Medium,Critical Thinking Activity,30,2.44,56.4
10891,23,M,2,3.75,89.9,73.4,15.2,10.3,348,99.3,94.8,76.9,89.0,89.0,23,406,3.81,4.33,1.44,4.75,4.21,Video,83.1,92.6,100.0,95.8,93.1,97.5,Conceptual Understanding,11.1,Low,Concept Review,25,4.57,92.7
10892,23,M,2,3.04,64.4,73.9,17.1,9.3,360,80.6,91.4,100.0,75.8,83.6,34,402,2.81,3.48,1.92,3.42,3.35,Video,57.6,96.3,98.8,86.0,73.6,100.0,Critical Thinking,18.8,Low,Critical Thinking Activity,20,2.92,93.5
10893,24,M,4,2.2,59.6,66.0,18.7,4.5,125,67.1,60.8,71.4,65.5,51.6,15,135,3.48,2.57,2.75,2.78,3.16,Video,45.1,65.5,49.3,75.6,59.0,71.6,Problem Solving,34.6,Low,Practice Questions,20,1.49,73.1
10894,24,M,3,2.09,37.9,73.3,16.6,2.8,84,48.1,41.9,62.2,56.7,46.9,9,161,2.8,1.53,4.23,2.62,2.19,Video,13.6,54.0,61.0,70.5,46.1,39.2,Advanced Topics,49.6,Medium,Advanced Practice,25,1.06,53.5
10895,25,F,2,2.29,71.8,68.3,18.8,6.6,182,65.6,76.2,63.7,75.4,51.8,13,524,3.62,2.96,2.79,3.11,3.67,Video,54.9,78.6,91.2,72.5,69.4,76.6,Critical Thinking,31.1,Low,Critical Thinking Activity,20,6.11,73.8
10896,23,M,4,2.15,51.8,79.9,11.3,3.2,191,69.2,65.0,76.3,65.1,50.6,21,413,2.86,3.27,2.12,1.84,2.44,Video,46.9,69.4,67.7,54.9,87.2,49.4,Advanced Topics,30.9,Low,Advanced Practice,20,3.46,73.6
10897,21,M,4,2.56,69.1,77.4,10.2,4.8,151,73.2,70.8,71.2,62.5,73.8,20,271,2.19,3.44,3.86,3.13,2.34,Video,39.0,78.6,74.6,92.0,60.2,83.6,Critical Thinking,37.0,Medium,Critical Thinking Activity,35,2.04,62.8
10898,22,M,2,2.29,52.2,96.9,0.0,4.7,213,63.1,70.3,66.6,53.4,50.7,20,350,2.72,3.21,3.48,3.22,2.69,Video,43.9,77.3,68.4,56.9,68.2,50.1,Advanced Topics,40.0,Medium,Advanced Practice,25,4.5,56.1
10899,24,F,2,2.39,66.2,99.7,0.4,6.9,249,85.1,89.8,78.0,79.3,74.6,21,291,4.34,3.94,1.0,4.4,3.25,Video,79.4,100.0,77.7,84.8,79.8,78.0,Problem Solving,16.5,Low,Practice Questions,20,3.73,82.3
10900,20,F,2,3.29,100.0,91.7,3.5,11.4,354,100.0,89.9,97.1,98.8,100.0,35,388,4.59,4.88,2.05,4.27,4.77,Video,87.9,100.0,100.0,100.0,89.7,100.0,Critical Thinking,6.7,Low,Critical Thinking Activity,30,6.64,95.6
10901,22,F,4,2.75,78.0,74.7,15.7,9.3,235,71.0,76.7,90.6,82.4,72.2,31,404,3.37,4.02,2.72,2.42,3.25,Video,45.3,100.0,85.9,100.0,80.4,74.1,Advanced Topics,24.3,Low,Advanced Practice,20,3.52,77.7
10902,21,M,4,3.33,76.9,73.6,16.0,10.1,309,89.4,97.7,80.0,79.1,81.9,27,329,3.71,3.63,2.97,3.63,3.91,Video,61.0,93.2,100.0,85.6,83.5,98.1,Critical Thinking,20.7,Low,Critical Thinking Activity,25,6.03,86.0
10903,22,F,1,1.41,42.5,46.9,28.8,0.8,93,57.7,63.0,55.2,56.6,54.3,9,128,1.94,2.77,2.97,1.52,1.0,Video,28.4,61.9,57.2,55.9,59.0,39.6,Advanced Topics,48.8,Medium,Advanced Practice,25,0.0,47.7
10904,24,F,2,2.31,65.5,76.8,10.4,6.6,272,62.5,70.3,74.2,66.3,62.4,26,475,2.0,2.25,2.87,2.77,3.12,Video,28.1,75.4,65.8,85.2,62.6,79.0,Critical Thinking,37.0,Medium,Critical Thinking Activity,25,1.8,63.4
10905,22,M,3,3.77,98.2,90.8,6.1,6.0,336,84.8,90.2,81.3,72.4,88.3,27,384,2.6,4.15,3.37,3.3,3.44,Video,56.8,99.0,95.4,90.4,80.6,70.7,Advanced Topics,23.2,Low,Advanced Practice,30,1.88,83.3
10906,22,F,2,2.3,49.4,73.2,12.7,4.7,250,60.3,60.9,74.4,59.7,56.1,14,260,2.48,2.75,2.71,1.85,2.37,Video,29.0,59.8,62.4,67.3,72.3,55.5,Advanced Topics,37.6,Medium,Advanced Practice,30,2.12,66.6
10907,19,F,1,2.86,76.5,75.5,12.0,3.0,193,69.1,71.0,80.0,53.7,71.8,9,87,2.6,2.88,3.4,2.29,2.6,Video,43.6,69.4,57.3,77.9,83.4,73.0,Problem Solving,39.2,Medium,Practice Questions,25,5.02,66.1
10908,23,F,4,2.61,64.7,80.8,8.6,4.5,170,77.8,80.6,79.5,60.3,76.9,25,278,3.47,3.13,2.03,2.93,2.69,Video,40.5,86.8,80.4,91.2,77.8,76.6,Advanced Topics,29.2,Low,Advanced Practice,25,2.41,76.6
10909,23,M,3,2.06,46.7,84.6,8.2,8.9,262,73.6,73.9,58.5,65.7,58.9,27,224,2.5,2.81,3.54,3.13,3.55,Video,46.9,70.9,63.7,67.1,67.5,70.3,Problem Solving,33.9,Low,Practice Questions,30,3.32,64.9
10910,26,M,4,1.2,45.3,77.2,14.9,6.0,261,68.5,59.6,72.5,59.0,63.4,15,261,3.04,2.61,3.27,3.13,3.45,Video,42.3,83.6,65.6,76.8,58.0,55.2,Advanced Topics,41.9,Medium,Advanced Practice,25,5.15,50.2
10911,21,F,4,2.78,79.6,85.4,8.0,8.0,239,87.4,83.2,77.0,79.3,78.8,23,395,4.14,3.78,3.15,3.3,3.14,Video,46.6,82.9,85.1,93.9,88.1,94.8,Conceptual Understanding,25.2,Low,Concept Review,20,5.35,70.8
10912,22,M,3,2.23,58.2,58.0,22.2,8.3,121,74.0,72.2,57.9,68.9,67.1,15,319,3.95,3.5,2.86,3.35,2.07,Video,50.9,81.2,74.9,91.2,72.7,84.1,Critical Thinking,29.4,Low,Critical Thinking Activity,30,2.9,78.9
10913,22,F,2,2.49,68.7,93.1,0.7,7.7,298,74.9,83.6,84.2,79.9,80.7,25,316,3.62,4.17,1.1,3.56,3.63,Video,76.1,88.4,93.2,94.6,84.4,66.2,Advanced Topics,18.9,Low,Advanced Practice,20,6.19,79.8
10914,25,M,3,2.1,62.4,81.2,11.4,6.6,175,78.7,60.7,76.5,60.8,70.7,18,253,2.42,2.62,4.04,3.08,2.88,Video,26.6,76.0,86.4,78.8,74.2,51.0,Advanced Topics,38.4,Medium,Advanced Practice,30,1.22,58.5
10915,21,M,1,3.8,78.1,89.3,4.3,0.5,96,75.1,72.0,85.2,66.0,77.6,20,164,3.16,3.34,3.47,2.98,3.5,Video,36.2,83.2,80.8,90.5,93.6,65.6,Advanced Topics,32.2,Low,Advanced Practice,25,5.73,74.4
10916,22,M,3,3.04,60.8,83.5,9.3,3.7,196,62.5,66.4,93.4,46.7,75.2,25,177,3.47,2.95,4.29,4.18,3.13,Video,48.3,76.5,66.8,61.6,47.7,59.5,Critical Thinking,41.9,Medium,Critical Thinking Activity,30,7.02,67.0
10917,23,F,1,3.45,88.2,86.4,6.8,11.3,382,81.5,86.2,84.9,91.9,98.9,38,434,3.69,4.16,1.8,3.74,3.94,Video,67.7,100.0,100.0,86.1,100.0,100.0,Application Skills,12.1,Low,Application Exercise,20,5.9,95.3
10918,22,M,3,1.53,43.0,50.8,28.7,0.5,13,46.9,44.7,47.7,35.6,42.9,9,0,2.24,1.99,3.1,2.01,1.39,Practice,24.4,53.8,58.4,25.8,39.0,30.7,Application Skills,55.6,Medium,Application Exercise,25,0.0,48.5
10919,21,M,1,2.31,66.9,88.5,6.0,7.2,302,78.9,77.5,87.5,73.2,65.3,29,443,2.91,3.13,2.9,3.47,3.79,Video,60.4,96.7,67.1,99.8,78.1,75.9,Problem Solving,24.8,Low,Practice Questions,25,3.91,82.1
10920,22,F,1,2.96,70.7,77.7,12.1,1.7,146,60.0,74.8,78.1,72.1,65.5,16,181,2.83,3.66,1.92,2.57,2.36,Video,41.4,82.2,68.0,85.9,65.4,70.1,Critical Thinking,33.3,Low,Critical Thinking Activity,20,3.86,64.5
10921,24,M,1,2.85,45.8,71.1,16.9,7.8,205,66.5,72.0,66.2,54.0,58.4,25,366,3.18,3.03,4.06,3.19,3.4,Video,60.3,67.8,64.0,92.6,69.3,68.1,Problem Solving,38.9,Medium,Practice Questions,25,3.8,67.4
10922,19,F,1,2.66,81.9,93.8,7.6,10.8,414,79.5,80.2,89.6,82.2,83.9,33,368,3.47,3.66,2.65,4.01,3.19,Video,58.8,100.0,83.4,100.0,64.4,86.7,Critical Thinking,20.6,Low,Critical Thinking Activity,20,6.12,80.2
10923,22,M,3,2.26,77.9,87.1,8.9,9.4,226,100.0,100.0,83.8,87.3,92.9,26,270,3.42,4.29,1.0,3.59,4.01,Video,66.9,97.4,100.0,98.4,89.7,100.0,Critical Thinking,10.2,Low,Critical Thinking Activity,20,6.03,90.0
10924,20,F,3,1.74,42.0,45.0,30.1,0.5,112,35.4,50.2,45.8,43.2,34.5,3,32,1.47,1.13,3.96,2.04,1.0,Quiz,2.1,36.4,28.0,50.3,49.9,44.1,Problem Solving,65.6,High,Practice Questions,40,0.0,27.8
10925,24,M,2,3.17,68.5,84.1,8.7,8.7,251,75.4,82.6,70.8,74.8,75.0,21,336,2.79,3.26,2.13,3.27,2.42,Video,41.6,81.1,94.4,79.8,91.4,95.3,Application Skills,28.1,Low,Application Exercise,20,3.04,65.6
10926,18,F,1,1.2,36.2,45.0,29.2,7.3,199,44.5,55.5,52.4,56.0,49.2,19,214,2.96,1.68,3.18,2.35,1.76,Video,28.5,54.2,53.5,59.5,57.3,44.5,Advanced Topics,51.5,Medium,Advanced Practice,35,0.66,45.8
10927,20,F,1,2.15,49.5,69.4,14.9,7.2,172,74.0,69.6,57.8,59.0,52.5,19,307,3.49,3.23,3.15,2.64,3.29,Video,57.7,60.6,67.9,83.2,77.0,54.6,Advanced Topics,37.9,Medium,Advanced Practice,25,3.98,57.8
10928,22,F,1,3.5,84.2,89.6,4.6,20.0,551,100.0,100.0,86.4,100.0,100.0,43,786,4.5,5.0,2.24,4.65,4.4,Video,85.3,100.0,100.0,98.2,100.0,100.0,Application Skills,5.5,Low,Application Exercise,25,5.27,100.0
10929,25,F,1,2.24,46.5,67.6,16.3,4.9,195,65.6,81.4,69.5,55.0,49.3,21,275,4.26,2.75,3.22,3.51,2.76,Video,47.2,81.6,56.5,74.6,66.2,58.5,Problem Solving,40.8,Medium,Practice Questions,25,5.22,61.5
10930,21,F,4,1.69,44.0,74.1,15.6,3.7,148,67.8,75.0,78.6,41.3,69.0,9,362,3.06,2.87,3.8,3.37,3.09,Video,45.2,45.3,37.3,58.8,59.9,37.4,Problem Solving,44.5,Medium,Practice Questions,30,6.83,59.5
10931,20,F,1,2.84,56.0,79.3,9.3,0.5,106,50.3,62.4,71.4,46.7,55.3,9,310,3.15,2.96,2.92,3.12,2.84,Video,51.5,57.0,60.8,68.5,60.0,54.2,Advanced Topics,42.9,Medium,Advanced Practice,30,1.53,65.8
10932,26,M,2,3.39,96.4,100.0,2.7,13.8,401,100.0,100.0,90.2,97.3,100.0,40,682,4.86,4.94,1.9,4.0,4.54,Video,97.6,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,5.8,Low,Concept Review,20,3.76,95.5
10933,18,F,1,1.2,48.5,67.9,19.2,1.9,151,61.1,61.7,53.5,41.2,45.5,2,57,2.68,2.45,3.43,2.13,2.16,Quiz,36.6,76.9,36.6,60.0,66.7,36.9,Problem Solving,51.6,Medium,Practice Questions,35,2.24,43.2
10934,18,F,1,1.27,45.9,58.9,22.6,1.8,115,59.1,53.7,68.8,42.8,52.7,6,212,1.99,2.6,2.36,1.91,2.97,Video,39.6,64.8,40.5,49.4,54.1,50.4,Problem Solving,48.1,Medium,Practice Questions,25,1.08,50.0
10935,22,M,2,3.75,78.4,89.4,5.8,12.0,492,99.7,92.3,100.0,94.4,96.0,44,500,3.72,4.0,2.11,3.65,4.4,Video,70.9,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,8.9,Low,Concept Review,25,5.67,97.0
10936,20,F,3,3.68,80.8,94.5,1.9,15.7,433,100.0,100.0,97.6,100.0,100.0,37,412,4.16,4.67,2.87,4.02,4.56,Video,76.9,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,6.8,Low,Concept Review,30,7.06,100.0
10937,19,M,1,2.53,68.8,84.5,9.1,3.1,192,83.5,79.6,90.6,64.1,64.5,31,424,3.02,3.41,3.17,3.84,3.84,Video,64.4,73.1,75.2,66.0,83.1,74.2,Application Skills,29.0,Low,Application Exercise,30,7.17,78.2
10938,23,M,1,1.79,57.2,53.1,28.0,0.5,124,59.0,60.1,50.4,58.8,53.5,5,116,2.43,1.51,4.71,2.51,1.79,Video,8.4,64.7,46.3,73.5,78.9,43.9,Advanced Topics,53.1,Medium,Advanced Practice,35,1.63,47.7
10939,22,M,2,3.35,100.0,100.0,0.0,14.8,385,100.0,100.0,90.5,96.0,94.7,40,473,3.96,5.0,1.53,4.02,4.66,Video,76.5,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,3.9,Low,Concept Review,20,5.72,100.0
10940,20,M,1,2.91,90.2,100.0,0.0,7.3,300,95.2,78.0,100.0,86.3,85.7,40,449,3.04,3.56,3.64,3.75,4.12,Video,48.0,100.0,100.0,87.0,92.4,80.3,Advanced Topics,17.9,Low,Advanced Practice,20,1.61,86.9
10941,19,M,1,2.71,79.8,89.0,7.5,6.1,271,75.3,84.0,83.3,72.7,84.3,15,221,3.45,4.16,1.47,2.59,3.21,Video,60.2,100.0,79.4,72.2,88.2,99.0,Application Skills,24.5,Low,Application Exercise,20,4.31,71.4
10942,23,F,4,1.35,66.9,69.4,17.5,5.9,143,67.6,58.0,52.8,61.9,64.8,23,192,2.58,2.9,3.7,2.64,2.6,Video,42.5,77.8,70.9,71.7,78.1,53.1,Advanced Topics,40.7,Medium,Advanced Practice,25,3.27,56.8
10943,23,F,3,2.25,66.4,72.6,12.8,2.2,33,61.2,59.6,65.0,44.3,67.6,15,146,3.78,3.32,2.62,2.42,1.94,Video,39.1,68.8,55.8,51.8,61.1,63.0,Application Skills,42.2,Medium,Application Exercise,30,3.48,60.4
10944,21,F,3,2.35,70.1,98.9,0.0,6.6,357,72.3,67.6,87.6,56.3,66.9,19,499,3.41,3.14,2.32,4.39,3.22,Video,40.7,82.8,80.8,76.1,76.7,64.2,Advanced Topics,29.5,Low,Advanced Practice,20,2.54,74.5
10945,26,M,2,2.94,64.0,81.7,8.4,5.3,196,49.7,74.7,75.7,66.2,74.2,27,301,2.84,3.22,3.28,3.29,3.61,Video,44.7,75.3,74.9,78.6,73.8,64.8,Advanced Topics,38.4,Medium,Advanced Practice,30,3.4,62.6
10946,19,F,2,3.23,78.7,100.0,0.0,12.5,469,100.0,100.0,89.4,100.0,93.9,46,722,4.81,4.71,1.0,5.0,5.0,Video,100.0,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,3.2,Low,Concept Review,20,4.88,97.7
10947,18,M,2,3.27,66.4,85.3,7.4,6.0,267,70.0,75.3,78.7,74.2,84.8,24,422,2.52,2.94,1.28,2.57,2.77,Video,49.5,82.6,82.8,85.9,63.1,69.0,Critical Thinking,26.5,Low,Critical Thinking Activity,20,0.11,73.1
10948,20,M,3,2.55,48.9,72.7,14.5,0.6,0,61.5,58.2,56.2,34.7,47.9,3,166,2.69,2.18,2.92,1.72,2.33,Video,35.2,52.8,52.5,54.6,68.5,28.9,Advanced Topics,47.2,Medium,Advanced Practice,30,1.03,60.1
10949,21,M,3,3.61,84.9,88.9,4.8,13.7,397,98.8,100.0,78.4,83.7,79.8,36,554,4.13,4.58,2.45,3.3,3.74,Video,63.9,99.3,100.0,100.0,100.0,100.0,Conceptual Understanding,13.7,Low,Concept Review,20,2.47,88.0
10950,22,F,1,2.88,86.2,81.8,8.5,7.8,252,88.2,70.5,67.3,88.0,66.3,31,284,3.73,3.67,2.16,2.95,3.22,Video,47.8,91.3,93.7,90.1,72.8,89.2,Critical Thinking,17.0,Low,Critical Thinking Activity,25,4.35,87.2
10951,21,F,2,2.88,74.6,98.9,0.2,9.1,380,75.0,86.6,91.2,73.4,78.7,34,578,3.42,4.21,1.73,3.59,4.05,Video,70.4,100.0,94.0,93.2,79.0,82.6,Critical Thinking,16.3,Low,Critical Thinking Activity,20,4.53,92.9
10952,22,M,2,2.88,93.9,79.8,11.4,11.3,423,100.0,92.6,87.9,83.5,90.7,43,524,3.62,4.54,2.0,3.45,4.02,Video,59.5,100.0,99.6,100.0,95.9,100.0,Critical Thinking,12.4,Low,Critical Thinking Activity,25,4.09,92.1
10953,19,M,4,2.3,47.8,80.3,10.2,2.7,111,74.2,66.3,59.4,62.1,69.8,9,45,3.07,2.82,2.81,2.94,2.45,Practice,59.5,83.4,55.8,60.0,74.7,59.8,Problem Solving,37.6,Medium,Practice Questions,25,2.17,58.2
10954,25,F,3,3.17,61.4,78.4,14.2,0.5,186,72.3,65.6,80.1,69.2,54.6,22,267,2.74,2.59,3.22,3.53,3.5,Video,52.0,75.4,79.0,81.3,75.1,67.5,Advanced Topics,35.3,Medium,Advanced Practice,25,0.0,69.4
10955,21,F,2,2.42,51.0,84.9,9.3,8.7,230,80.8,71.2,59.5,76.9,70.2,26,380,3.84,3.21,2.52,3.27,3.72,Video,58.0,80.5,98.2,75.1,84.7,93.8,Application Skills,24.8,Low,Application Exercise,25,6.87,75.1
10956,24,M,1,2.53,40.4,73.5,11.4,4.3,116,58.7,61.7,74.2,39.2,43.1,18,218,3.32,2.03,3.38,3.82,2.8,Video,43.1,44.7,52.4,67.7,66.0,45.9,Conceptual Understanding,49.7,Medium,Concept Review,35,1.85,49.4
10957,22,M,3,2.14,76.2,93.5,4.6,10.2,268,80.3,96.2,58.8,65.9,75.4,28,414,3.95,3.71,3.0,3.03,4.04,Video,62.2,79.0,94.7,93.6,68.2,71.4,Critical Thinking,26.0,Low,Critical Thinking Activity,20,4.39,74.8
10958,23,M,1,3.32,96.0,100.0,1.2,9.4,296,100.0,100.0,88.6,100.0,100.0,39,420,3.43,4.48,1.54,3.86,3.99,Video,66.0,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,4.1,Low,Concept Review,20,2.92,100.0
10959,23,M,2,1.99,47.8,67.2,17.2,0.5,120,36.8,47.6,68.5,39.4,32.4,19,9,2.53,1.79,2.82,2.23,2.49,Quiz,43.0,30.5,39.3,50.4,45.0,24.5,Advanced Topics,54.3,Medium,Advanced Practice,25,4.55,49.0
10960,22,M,1,2.63,65.2,69.7,13.7,10.3,202,71.6,66.1,55.2,71.6,74.1,22,191,2.99,3.5,1.96,2.4,2.56,Video,45.7,67.6,80.7,85.7,87.2,95.3,Conceptual Understanding,29.0,Low,Concept Review,20,3.46,67.5
10961,23,F,3,3.36,68.0,81.0,10.5,1.6,160,59.6,61.4,79.6,80.3,71.6,15,98,2.61,3.55,3.11,2.61,2.93,Video,32.6,80.9,66.1,87.3,85.0,71.5,Problem Solving,33.1,Low,Practice Questions,25,1.85,67.6
